s,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"SD.000","SD.001","SD.002","SD.003","SD.004","SD.005","SD.006","SD.007","SD.008","SD.009","SD.010","SD.011","SD.012","SD.013","SD.014","SD.015","SD.016","SD.017","SD.018","SD.019","SD.020","SD.021","SD.022","SD.023","SD.024","SD.025","SD.026","SD.027","SD.028","SD.029","SD.030","SD.201","SD.202","SD.203","SD.204","SD.205","SD.206","SD.207","SD.208","SD.209","SD.210","SD.211","SD.212","SD.213","SD.214","SD.215","SD.216","SD.217","SD.218","SD.219","SD.220","SD.221","SD.222","SD.223","SD.224","SD.225","SD.226","SD.227","SD.228","SD.229","SD.230","SD.231","TD.000","TD.001","TD.002","TD.003","TD.004","TD.005","TD.006","TD.007","TD.008","TD.009","TD.010","TD.011","TD.012","TD.013","TD.014","TD.015","TD.016","TD.017","TD.018","TD.019","TD.020","TD.021","TD.022","TD.023","TD.024","TD.025","TD.026","TD.027","TD.028","TD.029","TD.030","TD.201","TD.202","TD.203","TD.204","TD.205","TD.206","TD.207","TD.208","TD.209","TD.210","TD.211","TD.212","TD.213","TD.214","TD.215","TD.216","TD.217","TD.218","TD.219","TD.220","TD.221","TD.222","TD.223","TD.224","TD.225","TD.226","TD.227","TD.228","TD.229","TD.230","TD.231"
 4.4521902E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.7598388E+001, 2.9320018E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.7889093E+000, 5.8254637E+000, 4.8376007E+000, 4.1631034E+000, 3.0000000E+001, 8.3985771E+000, 8.7684457E+000, 9.2107478E+000, 1.0461816E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.5972334E+001, 2.5440631E+001, 2.6825148E+001, 2.6049474E+001, 2.4125224E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0359389E+001, 2.0305237E+001, 2.0044779E+001, 1.9999580E+001, 2.0003072E+001, 2.0003731E+001, 2.0002277E+001, 2.0053245E+001, 2.0005511E+001, 1.9991394E+001, 2.0005980E+001, 2.0005753E+001, 1.9991558E+001, 1.9992394E+001, 1.9987826E+001, 1.9999576E+001, 2.0039682E+001, 2.0019747E+001, 2.0010790E+001, 2.1510097E+001, 2.2137831E+001, 2.2297765E+001, 2.1717580E+001, 2.0971520E+001, 8.0136247E+001, 6.8296307E+001, 2.1837841E+001, 2.0978344E+001, 2.1428119E+001, 9.8876262E+001, 9.6748365E+001, 4.1768615E+001, 4.0252251E+001, 3.4722060E+001, 3.8180731E+001, 2.3181632E+001, 2.2747580E+001, 2.3168652E+001, 2.4125431E+001, 2.3520245E+001, 2.3045839E+001, 2.3198483E+001, 2.3074150E+001, 2.1481874E+001, 2.1844949E+001, 2.0672064E+001, 2.0511732E+001, 2.0078941E+001, 2.0137143E+001, 2.0173688E+001, 2.0098927E+001, 2.0511224E+001, 2.0834280E+001, 1.9999181E+001, 2.0018021E+001, 2.0252996E+001, 2.0399156E+001, 2.0386176E+001, 2.0482429E+001, 2.0653266E+001, 2.0953680E+001, 2.1032228E+001
 4.4580877E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.7615441E+001, 2.9474761E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.4557192E+000, 5.9824731E+000, 5.0964790E+000, 4.1424130E+000, 3.0000000E+001, 8.4412535E+000, 8.6536949E+000, 8.2094917E+000, 1.0501066E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.6031273E+001, 2.5440656E+001, 2.7269006E+001, 2.5954520E+001, 2.4132126E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0357939E+001, 2.0310431E+001, 2.0044624E+001, 1.9999593E+001, 2.0003091E+001, 2.0003634E+001, 2.0002249E+001, 2.0054341E+001, 2.0005912E+001, 1.9991317E+001, 2.0004908E+001, 2.0005769E+001, 1.9991339E+001, 1.9992821E+001, 1.9987872E+001, 1.9999576E+001, 2.0040721E+001, 2.0019794E+001, 2.0010299E+001, 2.1460889E+001, 2.2132770E+001, 2.2244085E+001, 2.1736990E+001, 2.0906823E+001, 7.2115848E+001, 6.9028669E+001, 2.1829413E+001, 2.0950611E+001, 2.1340884E+001, 9.6660261E+001, 8.6269398E+001, 4.1782673E+001, 4.0732407E+001, 3.5456011E+001, 3.7005497E+001, 2.3058228E+001, 2.2674395E+001, 2.3300541E+001, 2.4111786E+001, 2.3555750E+001, 2.3042601E+001, 2.3182311E+001, 2.3057946E+001, 2.1484530E+001, 2.1855691E+001, 2.0669138E+001, 2.0512772E+001, 2.0071016E+001, 2.0134792E+001, 2.0174265E+001, 2.0098248E+001, 2.0522933E+001, 2.0840365E+001, 1.9999132E+001, 2.0018299E+001, 2.0253975E+001, 2.0414371E+001, 2.0393633E+001, 2.0475180E+001, 2.0675359E+001, 2.0944401E+001, 2.1026671E+001
 4.4640372E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.7608259E+001, 2.9621138E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.9075640E+000, 6.0124464E+000, 5.5032641E+000, 4.1425558E+000, 3.0000000E+001, 8.5021573E+000, 8.3445216E+000, 8.4473964E+000, 1.0474024E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.6075839E+001, 2.5430321E+001, 2.7583279E+001, 2.5869157E+001, 2.4138569E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0355897E+001, 2.0315546E+001, 2.0044476E+001, 1.9999606E+001, 2.0003109E+001, 2.0003567E+001, 2.0002220E+001, 2.0054691E+001, 2.0006208E+001, 1.9991440E+001, 2.0003936E+001, 2.0005784E+001, 1.9991083E+001, 1.9993239E+001, 1.9987924E+001, 1.9999646E+001, 2.0038375E+001, 2.0019752E+001, 2.0009697E+001, 2.1422069E+001, 2.2126796E+001, 2.2165198E+001, 2.1743001E+001, 2.0842873E+001, 6.6124285E+001, 6.8362978E+001, 2.1829405E+001, 2.0922034E+001, 2.1257482E+001, 9.6234685E+001, 7.2191927E+001, 4.0885345E+001, 4.1059362E+001, 3.6408686E+001, 3.6991165E+001, 2.2982356E+001, 2.2543005E+001, 2.3428339E+001, 2.4084461E+001, 2.3596767E+001, 2.3066619E+001, 2.3159723E+001, 2.3040256E+001, 2.1483729E+001, 2.1860133E+001, 2.0663302E+001, 2.0515480E+001, 2.0064063E+001, 2.0132857E+001, 2.0174763E+001, 2.0097605E+001, 2.0534041E+001, 2.0847915E+001, 1.9999090E+001, 2.0018580E+001, 2.0255842E+001, 2.0428886E+001, 2.0401171E+001, 2.0463532E+001, 2.0676282E+001, 2.0934036E+001, 2.1022919E+001
 4.4700782E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.7574426E+001, 2.9739658E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.3230600E+000, 6.1171078E+000, 6.0388791E+000, 4.2451587E+000, 3.0000000E+001, 8.5702987E+000, 8.0508112E+000, 9.2554800E+000, 1.0396728E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.6124443E+001, 2.5414479E+001, 2.7366789E+001, 2.5851632E+001, 2.4141231E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0353348E+001, 2.0320780E+001, 2.0044337E+001, 1.9999616E+001, 2.0003128E+001, 2.0003531E+001, 2.0002189E+001, 2.0054407E+001, 2.0006375E+001, 1.9991618E+001, 2.0003019E+001, 2.0005799E+001, 1.9990772E+001, 1.9993609E+001, 1.9987967E+001, 1.9999850E+001, 2.0033172E+001, 2.0019724E+001, 2.0008965E+001, 2.1394936E+001, 2.2119835E+001, 2.2072828E+001, 2.1745731E+001, 2.0790865E+001, 7.1080463E+001, 6.9427461E+001, 2.1841870E+001, 2.0900259E+001, 2.1167709E+001, 9.9930816E+001, 7.1860383E+001, 4.0732028E+001, 4.0953926E+001, 3.6774468E+001, 3.7615939E+001, 2.2913356E+001, 2.2429692E+001, 2.3541583E+001, 2.4037174E+001, 2.3634113E+001, 2.3144083E+001, 2.3131648E+001, 2.3025493E+001, 2.1480556E+001, 2.1862851E+001, 2.0654852E+001, 2.0522232E+001, 2.0057762E+001, 2.0131650E+001, 2.0175142E+001, 2.0097000E+001, 2.0544643E+001, 2.0852909E+001, 1.9999063E+001, 2.0018859E+001, 2.0258770E+001, 2.0442314E+001, 2.0409649E+001, 2.0448838E+001, 2.0665556E+001, 2.0922607E+001, 2.1021388E+001
 4.4761365E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.7513587E+001, 2.9796923E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.7633166E+000, 6.4244164E+000, 5.9144373E+000, 4.2115433E+000, 3.0000000E+001, 8.7587227E+000, 8.1590100E+000, 1.0747877E+001, 1.0365263E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.6144615E+001, 2.5403513E+001, 2.6598027E+001, 2.5847556E+001, 2.4123429E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0350382E+001, 2.0326157E+001, 2.0044204E+001, 1.9999625E+001, 2.0003145E+001, 2.0003522E+001, 2.0002158E+001, 2.0053970E+001, 2.0006368E+001, 1.9991849E+001, 2.0002237E+001, 2.0005814E+001, 1.9990403E+001, 1.9993869E+001, 1.9988005E+001, 2.0000538E+001, 2.0026530E+001, 2.0019794E+001, 2.0008009E+001, 2.1379960E+001, 2.2112127E+001, 2.1974329E+001, 2.1755960E+001, 2.0771844E+001, 7.6577785E+001, 7.0588511E+001, 2.1873674E+001, 2.0893275E+001, 2.1081583E+001, 1.0188040E+002, 7.4571030E+001, 4.0468983E+001, 4.0970693E+001, 3.6914548E+001, 3.8276666E+001, 2.2848226E+001, 2.2365916E+001, 2.3614739E+001, 2.3975211E+001, 2.3659702E+001, 2.3290981E+001, 2.3108441E+001, 2.3017691E+001, 2.1475263E+001, 2.1865051E+001, 2.0643705E+001, 2.0535128E+001, 2.0052250E+001, 2.0130992E+001, 2.0175340E+001, 2.0096441E+001, 2.0554621E+001, 2.0853319E+001, 1.9999124E+001, 2.0019143E+001, 2.0262838E+001, 2.0454137E+001, 2.0420454E+001, 2.0436931E+001, 2.0638543E+001, 2.0910525E+001, 2.1021579E+001
 4.4822267E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.7420695E+001, 2.9835088E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.7606633E+000, 6.5229454E+000, 5.3329943E+000, 4.0171769E+000, 3.0000000E+001, 8.8825101E+000, 8.4210357E+000, 1.1115828E+001, 1.0343351E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.6129295E+001, 2.5383197E+001, 2.5196337E+001, 2.5801436E+001, 2.4071593E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0347025E+001, 2.0331628E+001, 2.0044080E+001, 1.9999633E+001, 2.0003162E+001, 2.0003530E+001, 2.0002125E+001, 2.0053231E+001, 2.0006088E+001, 1.9992150E+001, 2.0001647E+001, 2.0005829E+001, 1.9990014E+001, 1.9994024E+001, 1.9988035E+001, 2.0001857E+001, 2.0021003E+001, 2.0020057E+001, 2.0006807E+001, 2.1375549E+001, 2.2102507E+001, 2.1877735E+001, 2.1784254E+001, 2.0785410E+001, 7.9419035E+001, 7.0547103E+001, 2.1924375E+001, 2.0897349E+001, 2.0997924E+001, 1.0024294E+002, 7.4857548E+001, 4.0165664E+001, 4.1151158E+001, 3.6763372E+001, 3.8628928E+001, 2.2828748E+001, 2.2350230E+001, 2.3645282E+001, 2.3904787E+001, 2.3677934E+001, 2.3510752E+001, 2.3095189E+001, 2.3020281E+001, 2.1469022E+001, 2.1870867E+001, 2.0630489E+001, 2.0553031E+001, 2.0047321E+001, 2.0130776E+001, 2.0175364E+001, 2.0095939E+001, 2.0563695E+001, 2.0851182E+001, 1.9999346E+001, 2.0019428E+001, 2.0267952E+001, 2.0464400E+001, 2.0432752E+001, 2.0426264E+001, 2.0596195E+001, 2.0897727E+001, 2.1025429E+001
 4.4880845E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.7306886E+001, 2.9893925E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.7926498E+000, 6.6120537E+000, 4.6868139E+000, 4.2450222E+000, 3.0000000E+001, 8.8470187E+000, 8.6533109E+000, 1.0383671E+001, 1.0232522E+001, 3.0000000E+001, 3.0000000E+001, 2.9865797E+001, 2.6111606E+001, 2.5341554E+001, 2.3695684E+001, 2.5671083E+001, 2.3994967E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0343636E+001, 2.0337023E+001, 2.0043968E+001, 1.9999639E+001, 2.0003179E+001, 2.0003554E+001, 2.0002092E+001, 2.0051859E+001, 2.0005540E+001, 1.9992495E+001, 2.0001270E+001, 2.0005844E+001, 1.9989662E+001, 1.9994117E+001, 1.9988057E+001, 2.0004073E+001, 2.0016640E+001, 2.0020515E+001, 2.0005597E+001, 2.1382055E+001, 2.2090838E+001, 2.1794031E+001, 2.1818880E+001, 2.0820615E+001, 7.9160772E+001, 6.9611954E+001, 2.1973819E+001, 2.0914136E+001, 2.0921895E+001, 9.4373987E+001, 8.9005910E+001, 4.0241171E+001, 4.1275321E+001, 3.6779920E+001, 3.8821711E+001, 2.2905544E+001, 2.2380597E+001, 2.3698143E+001, 2.3829044E+001, 2.3695016E+001, 2.3775843E+001, 2.3088926E+001, 2.3030601E+001, 2.1463701E+001, 2.1883734E+001, 2.0616171E+001, 2.0571810E+001, 2.0042976E+001, 2.0130974E+001, 2.0175197E+001, 2.0095492E+001, 2.0571666E+001, 2.0847745E+001, 1.9999684E+001, 2.0019730E+001, 2.0273241E+001, 2.0473165E+001, 2.0444275E+001, 2.0418770E+001, 2.0558654E+001, 2.0884640E+001, 2.1031632E+001
 4.4940953E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.7193045E+001, 2.9973430E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.8789301E+000, 6.6808914E+000, 4.8487291E+000, 5.0757807E+000, 3.0000000E+001, 8.7869397E+000, 8.3389110E+000, 8.9205089E+000, 1.0063706E+001, 3.0000000E+001, 3.0000000E+001, 2.8957500E+001, 2.6099753E+001, 2.5287001E+001, 2.2705280E+001, 2.5525847E+001, 2.3893177E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0340301E+001, 2.0342347E+001, 2.0043865E+001, 1.9999645E+001, 2.0003194E+001, 2.0003598E+001, 2.0002059E+001, 2.0050214E+001, 2.0004749E+001, 1.9992850E+001, 2.0001053E+001, 2.0005858E+001, 1.9989351E+001, 1.9994161E+001, 1.9988074E+001, 2.0007643E+001, 2.0013533E+001, 2.0021012E+001, 2.0004535E+001, 2.1401494E+001, 2.2078173E+001, 2.1722674E+001, 2.1856107E+001, 2.0879091E+001, 8.0810491E+001, 7.0162017E+001, 2.2015172E+001, 2.0938535E+001, 2.0853074E+001, 9.1226421E+001, 9.5050666E+001, 4.0348947E+001, 4.1369225E+001, 3.7666210E+001, 3.9147523E+001, 2.2956153E+001, 2.2436587E+001, 2.3824806E+001, 2.3748034E+001, 2.3712566E+001, 2.4014100E+001, 2.3084919E+001, 2.3044128E+001, 2.1460083E+001, 2.1901079E+001, 2.0603648E+001, 2.0590218E+001, 2.0039120E+001, 2.0131556E+001, 2.0174807E+001, 2.0095081E+001, 2.0578900E+001, 2.0840963E+001, 2.0000116E+001, 2.0020087E+001, 2.0278784E+001, 2.0481148E+001, 2.0454447E+001, 2.0412578E+001, 2.0531648E+001, 2.0871236E+001, 2.1034888E+001
 4.5001813E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.7099483E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.6887700E+000, 6.3126179E+000, 5.1114067E+000, 5.1171337E+000, 3.0000000E+001, 8.7578730E+000, 7.8939785E+000, 9.4599686E+000, 9.9066486E+000, 3.0000000E+001, 3.0000000E+001, 2.7907379E+001, 2.6087488E+001, 2.5218663E+001, 2.2197824E+001, 2.5410674E+001, 2.3762752E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0336925E+001, 2.0347541E+001, 2.0043770E+001, 1.9999649E+001, 2.0003210E+001, 2.0003660E+001, 2.0002025E+001, 2.0048536E+001, 2.0003644E+001, 1.9993254E+001, 2.0001004E+001, 2.0005871E+001, 1.9989072E+001, 1.9994158E+001, 1.9988089E+001, 2.0012388E+001, 2.0011411E+001, 2.0021537E+001, 2.0003699E+001, 2.1433795E+001, 2.2063292E+001, 2.1656114E+001, 2.1875506E+001, 2.0968915E+001, 8.4687572E+001, 7.3586133E+001, 2.2052281E+001, 2.0973133E+001, 2.0805376E+001, 9.0856024E+001, 7.2227451E+001, 4.0587321E+001, 4.2217733E+001, 3.9168775E+001, 3.9487322E+001, 2.2913147E+001, 2.2507109E+001, 2.4030489E+001, 2.3672117E+001, 2.3734850E+001, 2.4162654E+001, 2.3080825E+001, 2.3065211E+001, 2.1457108E+001, 2.1914835E+001, 2.0595976E+001, 2.0609143E+001, 2.0035625E+001, 2.0132426E+001, 2.0174241E+001, 2.0094703E+001, 2.0585188E+001, 2.0830904E+001, 2.0000633E+001, 2.0020502E+001, 2.0284372E+001, 2.0488197E+001, 2.0463883E+001, 2.0406808E+001, 2.0517041E+001, 2.0858004E+001, 2.1034287E+001
 4.5061079E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.7019845E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.5196844E+000, 5.7680002E+000, 5.7346571E+000, 4.9753198E+000, 3.0000000E+001, 8.7253851E+000, 8.4431817E+000, 1.0882422E+001, 9.7552772E+000, 3.0000000E+001, 3.0000000E+001, 2.7077489E+001, 2.6092179E+001, 2.5146791E+001, 2.2049791E+001, 2.5328867E+001, 2.3636666E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0333871E+001, 2.0352459E+001, 2.0043684E+001, 1.9999652E+001, 2.0003224E+001, 2.0003732E+001, 2.0001991E+001, 2.0047174E+001, 2.0002317E+001, 1.9993754E+001, 2.0001208E+001, 2.0005885E+001, 1.9988853E+001, 1.9994109E+001, 1.9988104E+001, 2.0017441E+001, 2.0010346E+001, 2.0022053E+001, 2.0003235E+001, 2.1476383E+001, 2.2045572E+001, 2.1597595E+001, 2.1885157E+001, 2.1071828E+001, 8.6797340E+001, 7.9118301E+001, 2.2087178E+001, 2.1004779E+001, 2.0812412E+001, 8.3906004E+001, 7.0296612E+001, 4.0666013E+001, 4.2894703E+001, 3.7904868E+001, 3.9730612E+001, 2.2890402E+001, 2.2608264E+001, 2.4307906E+001, 2.3641018E+001, 2.3759491E+001, 2.4249507E+001, 2.3072141E+001, 2.3085652E+001, 2.1454446E+001, 2.1919803E+001, 2.0593568E+001, 2.0627901E+001, 2.0032652E+001, 2.0133407E+001, 2.0173584E+001, 2.0094386E+001, 2.0589843E+001, 2.0818730E+001, 2.0001157E+001, 2.0020968E+001, 2.0289299E+001, 2.0494173E+001, 2.0472107E+001, 2.0401167E+001, 2.0511760E+001, 2.0846035E+001, 2.1031528E+001
