s,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"SD.000","SD.001","SD.002","SD.003","SD.004","SD.005","SD.006","SD.007","SD.008","SD.009","SD.010","SD.011","SD.012","SD.013","SD.014","SD.015","SD.016","SD.017","SD.018","SD.019","SD.020","SD.021","SD.022","SD.023","SD.024","SD.025","SD.026","SD.027","SD.028","SD.029","SD.030","SD.201","SD.202","SD.203","SD.204","SD.205","SD.206","SD.207","SD.208","SD.209","SD.210","SD.211","SD.212","SD.213","SD.214","SD.215","SD.216","SD.217","SD.218","SD.219","SD.220","SD.221","SD.222","SD.223","SD.224","SD.225","SD.226","SD.227","SD.228","SD.229","SD.230","SD.231","TD.000","TD.001","TD.002","TD.003","TD.004","TD.005","TD.006","TD.007","TD.008","TD.009","TD.010","TD.011","TD.012","TD.013","TD.014","TD.015","TD.016","TD.017","TD.018","TD.019","TD.020","TD.021","TD.022","TD.023","TD.024","TD.025","TD.026","TD.027","TD.028","TD.029","TD.030","TD.201","TD.202","TD.203","TD.204","TD.205","TD.206","TD.207","TD.208","TD.209","TD.210","TD.211","TD.212","TD.213","TD.214","TD.215","TD.216","TD.217","TD.218","TD.219","TD.220","TD.221","TD.222","TD.223","TD.224","TD.225","TD.226","TD.227","TD.228","TD.229","TD.230","TD.231"
 4.4462090E+002, 6.1319524E+000, 7.6934260E+000, 8.2904017E+000, 4.4804157E+000, 5.0528651E+000, 7.0160151E+000, 6.1787979E+000, 2.6826652E+000, 2.6796253E+000, 4.0087302E+000, 4.0353984E+000, 4.3212188E+000, 4.1839146E+000, 5.7616400E+000, 5.3429180E+000, 3.5498844E+000, 3.7483888E+000, 4.0836234E+000, 4.4221775E+000, 4.3283806E+000, 3.3209521E+000, 3.0921174E+000, 3.2811953E+000, 3.1745487E+000, 2.9676000E+000, 2.7855631E+000, 1.8721119E+001, 1.5417021E+001, 1.1091071E+001, 1.0827026E+001, 2.7394216E+000, 1.6949872E+001, 1.6838529E+001, 2.5168728E+001, 1.7214214E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.9616154E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.6042563E+001, 5.6282207E+001, 3.4235590E+001, 3.1764410E+001, 3.3527095E+001, 3.7152192E+001, 3.8349350E+001, 3.9457534E+001, 3.9608572E+001, 3.1686175E+001, 3.0572942E+001, 3.9752408E+001, 3.8204773E+001, 3.4354675E+001, 3.3307786E+001, 4.0401215E+001, 4.0015770E+001, 3.5316492E+001, 3.7412474E+001, 1.0904619E+002, 1.0586122E+002, 8.4471958E+001, 7.9029066E+001, 7.4566960E+001, 2.4997883E+001, 2.5889503E+001, 1.1545063E+002, 7.2530048E+001, 7.2876746E+001, 2.5228588E+001, 2.4926933E+001, 2.3290751E+001, 2.3065014E+001, 2.2390944E+001, 2.3325437E+001, 2.1282420E+001, 2.1555613E+001, 2.1622084E+001, 2.2200864E+001, 2.2246326E+001, 2.2268747E+001, 2.4148547E+001, 2.2648512E+001, 2.0002760E+001, 2.0020409E+001, 2.0431143E+001, 2.0273651E+001, 2.0007461E+001, 2.0101437E+001, 2.0003599E+001, 2.0054676E+001, 2.0384548E+001, 2.0428711E+001, 2.0020287E+001, 2.0003629E+001, 2.0011395E+001, 2.0060101E+001, 2.0001805E+001, 2.0000167E+001, 2.0002566E+001, 2.1107163E+001, 2.1240037E+001
 4.4521826E+002, 6.1082373E+000, 7.7532473E+000, 8.3014629E+000, 4.4256319E+000, 5.0459083E+000, 7.0020961E+000, 6.1603922E+000, 2.6703673E+000, 2.6878110E+000, 4.0008319E+000, 4.0367566E+000, 4.3062032E+000, 4.1607697E+000, 5.7751708E+000, 5.3176971E+000, 3.5406643E+000, 3.7412756E+000, 4.0803435E+000, 4.3898843E+000, 4.3501836E+000, 3.2928602E+000, 3.0923634E+000, 3.3153770E+000, 3.1799744E+000, 2.9778190E+000, 2.7826720E+000, 1.7182271E+001, 1.5437277E+001, 1.1147807E+001, 1.0850649E+001, 2.7346416E+000, 1.6935875E+001, 1.6521105E+001, 2.4791672E+001, 1.7066415E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.9385151E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.6118846E+001, 5.6507936E+001, 3.4191261E+001, 3.1680752E+001, 3.3574891E+001, 3.7160151E+001, 3.8416464E+001, 3.9091754E+001, 3.9481095E+001, 3.1588405E+001, 3.0564923E+001, 3.9857374E+001, 3.8216716E+001, 3.4217184E+001, 3.3217062E+001, 4.0512150E+001, 4.0027048E+001, 3.5279226E+001, 3.7463952E+001, 1.2299309E+002, 1.0829773E+002, 8.1689476E+001, 7.8572629E+001, 7.4168064E+001, 2.5464965E+001, 2.5862787E+001, 1.1410758E+002, 7.3397819E+001, 7.2944254E+001, 2.5145674E+001, 2.4822065E+001, 2.3296220E+001, 2.3138792E+001, 2.2415941E+001, 2.3337927E+001, 2.1226093E+001, 2.1567563E+001, 2.1689676E+001, 2.2199959E+001, 2.2238611E+001, 2.2255501E+001, 2.4134386E+001, 2.2582452E+001, 2.0002819E+001, 2.0019677E+001, 2.0432476E+001, 2.0282710E+001, 2.0007337E+001, 2.0105793E+001, 2.0003694E+001, 2.0058098E+001, 2.0435586E+001, 2.0426539E+001, 2.0020907E+001, 2.0003670E+001, 2.0011786E+001, 2.0061407E+001, 2.0001814E+001, 2.0000176E+001, 2.0002567E+001, 2.1106361E+001, 2.1236180E+001
 4.4581938E+002, 6.1217755E+000, 7.7939023E+000, 8.3095981E+000, 4.3664352E+000, 5.0499370E+000, 6.9968587E+000, 6.1414232E+000, 2.6589279E+000, 2.6926009E+000, 3.9969509E+000, 4.0400793E+000, 4.2984210E+000, 4.1399648E+000, 5.7754946E+000, 5.2686059E+000, 3.5448374E+000, 3.7335112E+000, 4.0790167E+000, 4.3765034E+000, 3.9873210E+000, 3.3198283E+000, 3.0808342E+000, 3.3509074E+000, 3.1917181E+000, 2.9890547E+000, 2.7795711E+000, 1.5005439E+001, 1.5543842E+001, 1.1076934E+001, 1.0861471E+001, 2.7320527E+000, 1.6937074E+001, 1.6092189E+001, 2.4477717E+001, 1.7086060E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.9391408E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.6132960E+001, 5.6605778E+001, 3.4094127E+001, 3.1648502E+001, 3.3587218E+001, 3.7153043E+001, 3.8459887E+001, 3.8396347E+001, 3.9323019E+001, 3.1479725E+001, 3.0570664E+001, 3.9952621E+001, 3.8260167E+001, 3.4074204E+001, 3.3124342E+001, 4.0215549E+001, 3.9999012E+001, 3.5325240E+001, 3.7503964E+001, 1.2719432E+002, 1.1880126E+002, 7.8375345E+001, 7.7538597E+001, 7.3845260E+001, 2.5855581E+001, 2.5856363E+001, 1.0150969E+002, 7.4502174E+001, 7.2989852E+001, 2.5069571E+001, 2.4757427E+001, 2.3300490E+001, 2.3213146E+001, 2.2434593E+001, 2.3331037E+001, 2.1186112E+001, 2.1566208E+001, 2.1767311E+001, 2.2196010E+001, 2.2224460E+001, 2.2255195E+001, 2.4100947E+001, 2.2461808E+001, 2.0002881E+001, 2.0018917E+001, 2.0433800E+001, 2.0292552E+001, 2.0007212E+001, 2.0110188E+001, 2.0003794E+001, 2.0061351E+001, 2.0507434E+001, 2.0424876E+001, 2.0021594E+001, 2.0003712E+001, 2.0012174E+001, 2.0062723E+001, 2.0001823E+001, 2.0000184E+001, 2.0002566E+001, 2.1107331E+001, 2.1232045E+001
 4.4640314E+002, 6.1652933E+000, 7.8164730E+000, 8.3079694E+000, 4.3251060E+000, 5.0690009E+000, 6.9981180E+000, 6.1230862E+000, 2.6496832E+000, 2.6929695E+000, 3.9786395E+000, 4.0437660E+000, 4.2965455E+000, 4.1233771E+000, 5.7666273E+000, 5.2156900E+000, 3.5665457E+000, 3.7254140E+000, 4.0807032E+000, 4.3707740E+000, 3.7671950E+000, 3.3823450E+000, 3.0379660E+000, 3.3544876E+000, 3.2145813E+000, 2.9960009E+000, 2.7749507E+000, 1.3319543E+001, 1.5484023E+001, 1.0820376E+001, 1.0858727E+001, 2.7330997E+000, 1.6965358E+001, 1.5613224E+001, 2.4261580E+001, 1.7265568E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.9667696E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.6050553E+001, 5.6578137E+001, 3.3965431E+001, 3.1687067E+001, 3.3530995E+001, 3.7121289E+001, 3.8476385E+001, 3.7860722E+001, 3.9138867E+001, 3.1418818E+001, 3.0578908E+001, 4.0031799E+001, 3.8289395E+001, 3.3943016E+001, 3.3052856E+001, 3.9584872E+001, 3.9962870E+001, 3.5425158E+001, 3.7524348E+001, 1.2854862E+002, 1.3245805E+002, 7.4698933E+001, 7.6209413E+001, 7.3444447E+001, 2.6087409E+001, 2.5872028E+001, 1.1307390E+002, 7.5578530E+001, 7.2981799E+001, 2.5001415E+001, 2.4737293E+001, 2.3304382E+001, 2.3285422E+001, 2.2451116E+001, 2.3313019E+001, 2.1324649E+001, 2.1561848E+001, 2.1834211E+001, 2.2188915E+001, 2.2181204E+001, 2.2257712E+001, 2.4063311E+001, 2.2336732E+001, 2.0002944E+001, 2.0018199E+001, 2.0435129E+001, 2.0302847E+001, 2.0007087E+001, 2.0114631E+001, 2.0003897E+001, 2.0064504E+001, 2.0574017E+001, 2.0423915E+001, 2.0022323E+001, 2.0003755E+001, 2.0012566E+001, 2.0064014E+001, 2.0001832E+001, 2.0000194E+001, 2.0002564E+001, 2.1108893E+001, 2.1228277E+001
 4.4702481E+002, 6.2199818E+000, 7.8206058E+000, 8.2873986E+000, 4.3013681E+000, 5.1065397E+000, 7.0043807E+000, 6.1142617E+000, 2.6443054E+000, 2.6903281E+000, 3.9302635E+000, 4.0466721E+000, 4.2997105E+000, 4.1109361E+000, 5.7566055E+000, 5.1618448E+000, 3.6065865E+000, 3.7168745E+000, 4.0815998E+000, 4.3609577E+000, 3.7577984E+000, 3.2948579E+000, 3.0088178E+000, 3.2902868E+000, 3.2383629E+000, 2.9965456E+000, 2.7743432E+000, 1.2423893E+001, 1.5187612E+001, 1.0411979E+001, 1.0857945E+001, 2.7339341E+000, 1.7013665E+001, 1.5171361E+001, 2.4138055E+001, 1.7650666E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.9994438E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.5884921E+001, 5.6478367E+001, 3.3815077E+001, 3.1768386E+001, 3.3424992E+001, 3.7037881E+001, 3.8493047E+001, 3.7684158E+001, 3.8943814E+001, 3.1415799E+001, 3.0583244E+001, 4.0096946E+001, 3.8281374E+001, 3.3835071E+001, 3.3002596E+001, 3.8814670E+001, 3.9947321E+001, 3.5439179E+001, 3.7528853E+001, 1.2704716E+002, 1.3026445E+002, 7.4044488E+001, 7.4573309E+001, 7.3162748E+001, 2.6246003E+001, 2.5930858E+001, 1.2362020E+002, 7.6254781E+001, 7.2865021E+001, 2.4941337E+001, 2.4762206E+001, 2.3308018E+001, 2.3361790E+001, 2.2465618E+001, 2.3276528E+001, 2.1885295E+001, 2.1562779E+001, 2.1895892E+001, 2.2171865E+001, 2.2108870E+001, 2.2257563E+001, 2.3981162E+001, 2.2238380E+001, 2.0003011E+001, 2.0017519E+001, 2.0436486E+001, 2.0314488E+001, 2.0006958E+001, 2.0119238E+001, 2.0004007E+001, 2.0067601E+001, 2.0603782E+001, 2.0423558E+001, 2.0023151E+001, 2.0003800E+001, 2.0013001E+001, 2.0065297E+001, 2.0001843E+001, 2.0000207E+001, 2.0002562E+001, 2.1111335E+001, 2.1224881E+001
 4.4760004E+002, 6.2602315E+000, 7.8236952E+000, 8.2486030E+000, 4.2876858E+000, 5.1536746E+000, 7.0149940E+000, 6.1221509E+000, 2.6422247E+000, 2.6854151E+000, 3.8646419E+000, 4.0478513E+000, 4.2966338E+000, 4.1034819E+000, 5.7493535E+000, 5.1206349E+000, 3.6638728E+000, 3.7078253E+000, 4.0795151E+000, 4.3402684E+000, 3.9307817E+000, 3.3034201E+000, 2.9964366E+000, 3.2564142E+000, 3.2569519E+000, 2.9926020E+000, 2.7733985E+000, 1.1990403E+001, 1.4734453E+001, 9.9974494E+000, 1.0858194E+001, 2.7323858E+000, 1.7052391E+001, 1.4826205E+001, 2.4123064E+001, 1.8127880E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.5707465E+001, 5.6361566E+001, 3.3667515E+001, 3.1840397E+001, 3.3297696E+001, 3.6894355E+001, 3.8525371E+001, 3.7869533E+001, 3.8756395E+001, 3.1457339E+001, 3.0568908E+001, 4.0141933E+001, 3.8276722E+001, 3.3837082E+001, 3.2976495E+001, 3.8174952E+001, 3.9947479E+001, 3.5377153E+001, 3.7525580E+001, 1.2532145E+002, 1.2274406E+002, 7.7760827E+001, 7.3392216E+001, 7.2646583E+001, 2.6355924E+001, 2.6015677E+001, 1.2678997E+002, 7.6654773E+001, 7.2641743E+001, 2.4894115E+001, 2.4841734E+001, 2.3310393E+001, 2.3434661E+001, 2.2476798E+001, 2.3201166E+001, 2.2307110E+001, 2.1570188E+001, 2.1959217E+001, 2.2139472E+001, 2.2048296E+001, 2.2257324E+001, 2.3853021E+001, 2.2175550E+001, 2.0003080E+001, 2.0016850E+001, 2.0437849E+001, 2.0327825E+001, 2.0006832E+001, 2.0123987E+001, 2.0004121E+001, 2.0070370E+001, 2.0594814E+001, 2.0423676E+001, 2.0024050E+001, 2.0003846E+001, 2.0013459E+001, 2.0066557E+001, 2.0001855E+001, 2.0000221E+001, 2.0002559E+001, 2.1115071E+001, 2.1221963E+001
 4.4820767E+002, 6.2806156E+000, 7.8408465E+000, 8.2028510E+000, 4.2792112E+000, 5.2019311E+000, 7.0254837E+000, 6.1358515E+000, 2.6381178E+000, 2.6794157E+000, 3.8098619E+000, 4.0484150E+000, 4.2893629E+000, 4.1006075E+000, 5.7400677E+000, 5.1187767E+000, 3.7141517E+000, 3.6976740E+000, 4.0733476E+000, 4.3194984E+000, 3.9766409E+000, 3.3918127E+000, 2.9871264E+000, 3.2910142E+000, 3.2583523E+000, 2.9862361E+000, 2.7716180E+000, 1.1765011E+001, 1.4183357E+001, 9.6231706E+000, 1.0855096E+001, 2.7293190E+000, 1.7078460E+001, 1.4539673E+001, 2.4167099E+001, 1.8592968E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.5539825E+001, 5.6291036E+001, 3.3541200E+001, 3.1893153E+001, 3.3187384E+001, 3.6701820E+001, 3.8573327E+001, 3.8520908E+001, 3.8618376E+001, 3.1494706E+001, 3.0523455E+001, 4.0158945E+001, 3.8282824E+001, 3.3939203E+001, 3.2972653E+001, 3.7809741E+001, 3.9976894E+001, 3.5270887E+001, 3.7487219E+001, 1.2272654E+002, 1.1992644E+002, 8.0359380E+001, 7.3094825E+001, 7.1847510E+001, 2.6377402E+001, 2.6122934E+001, 1.2802039E+002, 7.6438684E+001, 7.2537640E+001, 2.4863072E+001, 2.4963846E+001, 2.3310634E+001, 2.3500574E+001, 2.2485998E+001, 2.3078821E+001, 2.2405176E+001, 2.1582042E+001, 2.2014900E+001, 2.2100566E+001, 2.2018565E+001, 2.2261320E+001, 2.3698395E+001, 2.2176757E+001, 2.0003150E+001, 2.0016155E+001, 2.0439282E+001, 2.0342073E+001, 2.0006712E+001, 2.0128682E+001, 2.0004237E+001, 2.0072762E+001, 2.0566152E+001, 2.0424359E+001, 2.0024922E+001, 2.0003892E+001, 2.0013936E+001, 2.0067780E+001, 2.0001869E+001, 2.0000238E+001, 2.0002558E+001, 2.1119394E+001, 2.1219570E+001
 4.4880388E+002, 6.3045542E+000, 7.8722872E+000, 8.1451899E+000, 4.2737921E+000, 5.2493144E+000, 7.0257933E+000, 6.1492368E+000, 2.6295596E+000, 2.6749147E+000, 3.7698585E+000, 4.0484606E+000, 4.2798176E+000, 4.0997504E+000, 5.7280828E+000, 5.1385253E+000, 3.7290604E+000, 3.6879322E+000, 4.0614133E+000, 4.3090030E+000, 3.9124778E+000, 3.3630692E+000, 3.0007734E+000, 3.3283784E+000, 3.2357547E+000, 2.9805298E+000, 2.7687516E+000, 1.1674527E+001, 1.3680534E+001, 9.3148514E+000, 1.0840236E+001, 2.7267906E+000, 1.7095703E+001, 1.4301736E+001, 2.4272842E+001, 1.9026628E+001, 2.9193688E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.5363060E+001, 5.6293839E+001, 3.3447352E+001, 3.1928236E+001, 3.3098033E+001, 3.6488183E+001, 3.8632182E+001, 3.9674400E+001, 3.8599648E+001, 3.1504584E+001, 3.0452966E+001, 4.0143254E+001, 3.8296663E+001, 3.4030062E+001, 3.2995579E+001, 3.7737231E+001, 4.0031885E+001, 3.5121718E+001, 3.7405869E+001, 1.1980750E+002, 1.1909160E+002, 7.9125799E+001, 7.2975780E+001, 7.1282353E+001, 2.6298438E+001, 2.6244432E+001, 1.2561727E+002, 7.4786825E+001, 7.2490737E+001, 2.4848537E+001, 2.5105454E+001, 2.3308616E+001, 2.3553927E+001, 2.2488965E+001, 2.2950051E+001, 2.2337717E+001, 2.1597334E+001, 2.2045179E+001, 2.2060736E+001, 2.2006008E+001, 2.2262898E+001, 2.3544012E+001, 2.2243619E+001, 2.0003224E+001, 2.0015456E+001, 2.0440826E+001, 2.0356021E+001, 2.0006595E+001, 2.0133328E+001, 2.0004361E+001, 2.0074873E+001, 2.0523019E+001, 2.0425801E+001, 2.0025733E+001, 2.0003940E+001, 2.0014437E+001, 2.0069016E+001, 2.0001883E+001, 2.0000255E+001, 2.0002556E+001, 2.1123679E+001, 2.1217675E+001
 4.4940010E+002, 6.3407481E+000, 7.9239969E+000, 8.0667277E+000, 4.2705614E+000, 5.2819604E+000, 7.0003240E+000, 6.1490118E+000, 2.6216699E+000, 2.6720620E+000, 3.7422463E+000, 4.0474104E+000, 4.2701768E+000, 4.1019470E+000, 5.7126046E+000, 5.1634730E+000, 3.7078562E+000, 3.6794069E+000, 4.0447872E+000, 4.3074068E+000, 3.9339677E+000, 3.2930502E+000, 2.9995723E+000, 3.2957224E+000, 3.1967652E+000, 2.9889857E+000, 2.7663500E+000, 1.1749619E+001, 1.3257682E+001, 9.1459935E+000, 1.0807389E+001, 2.7244658E+000, 1.7102772E+001, 1.4119090E+001, 2.4460523E+001, 1.9457163E+001, 2.6700761E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.5285213E+001, 5.6324622E+001, 3.3403443E+001, 3.1956675E+001, 3.3016624E+001, 3.6313265E+001, 3.8689868E+001, 4.0630586E+001, 3.8709488E+001, 3.1488572E+001, 3.0367018E+001, 4.0088887E+001, 3.8307920E+001, 3.4041724E+001, 3.3031719E+001, 3.7906909E+001, 4.0090783E+001, 3.5006990E+001, 3.7334167E+001, 1.2382262E+002, 1.1673983E+002, 7.8583363E+001, 7.2614590E+001, 7.1241785E+001, 2.6143615E+001, 2.6340526E+001, 1.1730624E+002, 7.1187571E+001, 7.2768336E+001, 2.4847788E+001, 2.5230848E+001, 2.3304798E+001, 2.3586158E+001, 2.2481021E+001, 2.2873004E+001, 2.2130298E+001, 2.1613872E+001, 2.2052298E+001, 2.2029702E+001, 2.2002291E+001, 2.2264971E+001, 2.3423012E+001, 2.2351487E+001, 2.0003300E+001, 2.0014857E+001, 2.0442436E+001, 2.0369021E+001, 2.0006485E+001, 2.0137673E+001, 2.0004488E+001, 2.0076670E+001, 2.0478308E+001, 2.0428496E+001, 2.0026449E+001, 2.0003989E+001, 2.0014947E+001, 2.0070215E+001, 2.0001895E+001, 2.0000269E+001, 2.0002551E+001, 2.1128268E+001, 2.1216595E+001
 4.5002769E+002, 6.3854863E+000, 8.0066131E+000, 7.9645130E+000, 4.2684129E+000, 5.2866896E+000, 6.9652240E+000, 6.1369505E+000, 2.6166665E+000, 2.6693710E+000, 3.7195407E+000, 4.0446954E+000, 4.2617276E+000, 4.1073273E+000, 5.6949881E+000, 5.1875031E+000, 3.6597517E+000, 3.6710227E+000, 4.0273707E+000, 4.3090158E+000, 4.0078760E+000, 3.3021818E+000, 2.8729140E+000, 3.2300324E+000, 3.1644873E+000, 3.0037592E+000, 2.7688029E+000, 1.2011561E+001, 1.2979561E+001, 9.1027429E+000, 1.0755013E+001, 2.7206949E+000, 1.7101896E+001, 1.3986556E+001, 2.4610922E+001, 1.9942983E+001, 2.8252164E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.5344791E+001, 5.6386798E+001, 3.3429970E+001, 3.1959285E+001, 3.2948189E+001, 3.6193732E+001, 3.8738887E+001, 4.1015892E+001, 3.8907992E+001, 3.1466303E+001, 3.0302320E+001, 3.9995821E+001, 3.8303847E+001, 3.3966047E+001, 3.3091801E+001, 3.8728688E+001, 4.0148244E+001, 3.4934423E+001, 3.7279838E+001, 1.2436946E+002, 1.1420068E+002, 8.1294102E+001, 7.1632505E+001, 7.2122173E+001, 2.6000418E+001, 2.6364546E+001, 1.2624570E+002, 6.8955623E+001, 7.3298635E+001, 2.4863178E+001, 2.5317924E+001, 2.3300459E+001, 2.3596566E+001, 2.2469617E+001, 2.2853755E+001, 2.1781767E+001, 2.1630282E+001, 2.2061340E+001, 2.2009320E+001, 2.2018230E+001, 2.2270723E+001, 2.3321433E+001, 2.2481371E+001, 2.0003380E+001, 2.0014349E+001, 2.0444238E+001, 2.0382152E+001, 2.0006381E+001, 2.0141749E+001, 2.0004625E+001, 2.0078266E+001, 2.0441901E+001, 2.0432582E+001, 2.0027135E+001, 2.0004039E+001, 2.0015517E+001, 2.0071390E+001, 2.0001906E+001, 2.0000280E+001, 2.0002545E+001, 2.1133060E+001, 2.1216143E+001
